functional	molecule	path	normal_termination	stationary_point	scf_energy_count	last_scf_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_au	polar_xy_au	polar_yy_au	polar_xz_au	polar_yz_au	polar_zz_au	polar_mean_au	frequency_count	min_frequency_cm1	imaginary_frequency_count
TPSS	ReH	TPSS/SMDB_ReH.log	True	True	3	-78.7590803249	0.0	0.0	1.2897	1.2897	70.561	0.0	70.561	0.0	0.0	58.576	66.566	1	2098.8864	0
TPSS	ReO	TPSS/SMDB_ReO.log	True	True	4	-153.476627489	0.0	0.0	1.8152	1.8152	63.989	0.0	63.989	0.0	0.0	63.09	63.68933333333333	1	1113.2429	0
TPSS	ReO2	TPSS/SMDB_ReO2.log	True	True	4	-228.807032379	-0.0	-0.0	-0.0	0.0	37.381	0.0	37.948	0.0	0.0	63.321	46.21666666666667	4	-259.1972	2
TPSS	ReO3	TPSS/SMDB_ReO3.log	True	True	4	-304.210281134	-0.0	0.0	0.0	0.0	50.469	0.0	50.467	0.0	0.0	35.038	45.324666666666666	6	-157.4297	1
TPSS	ReO3F	TPSS/SMDB_ReO3F.log	True	True	4	-404.205037236	0.0	0.0	-1.1964	1.1964	48.167	0.0	48.167	-0.0	0.001	41.077	45.803666666666665	9	230.6354	0
TPSS	RhF	TPSS/SMDB_RhF.log	True	True	4	-210.361627352	0.0	0.0	3.4313	3.4313	33.915	0.0	33.915	0.0	-0.0	35.305	34.37833333333333	1	630.9375	0
TPSS	RhF4	TPSS/SMDB_RhF4.log	True	True	10	-510.119780195	-0.0	0.0	-1.4845	1.4845	52.014	-0.0	41.17	-0.0	-0.0	35.716	42.96666666666667	9	71.2345	0
TPSS	RhF6	TPSS/SMDB_RhF6.log	True	True	3	-709.875203661	-0.0	0.0	-0.0	0.0	59.662	0.0	59.662	-0.0	-0.0	59.876	59.73333333333333	15	187.3886	0
TPSS	RhO	TPSS/SMDB_RhO.log	True	True	4	-185.727904415	0.0	0.0	3.4828	3.4828	44.419	0.0	44.419	0.0	0.0	46.921	45.25299999999999	1	849.895	0
TPSS	RuCO5	TPSS/SMDB_RuCO5.log	True	True	4	-662.056683896	-0.0	0.0	-0.0	0.0	111.255	0.0	111.252	0.0	-0.0	120.744	114.41699999999999	27	41.9806	0
TPSS	RuF	TPSS/SMDB_RuF.log	True	True	4	-194.69299408	0.0	0.0	3.4945	3.4945	54.635	0.0	81.932	0.0	0.0	42.781	59.78266666666667	1	583.6616	0
TPSS	RuO	TPSS/SMDB_RuO.log	True	True	4	-170.064371392	0.0	0.0	3.3174	3.3174	51.71	0.0	45.376	0.0	0.0	53.798	50.29466666666667	1	866.8601	0
TPSS	RuO2	TPSS/SMDB_RuO2.log	True	True	4	-245.403560068	-0.0	-0.0	-0.0	0.0	28.463	0.0	28.463	0.0	0.0	62.245	39.72366666666667	4	-144.3515	2
TPSS	RuO4	TPSS/SMDB_RuO4.log	True	True	4	-395.995692203	-0.0001	-0.0	-0.0	0.0001	49.654	0.0	49.653	-0.001	-0.0	49.654	49.65366666666667	9	327.665	0
TPSS	S2	TPSS/SMDB_S2.log	True	True	4	-796.422682507	0.0	0.0	-0.0	0.0								1	700.7663	0
TPSS	S5	TPSS/SMDB_S5.log	True	True	8	-1991.23354137	-0.0	-0.2819	-0.046	0.2856	113.047	-0.001	114.519	0.0	-0.61	67.875	98.48033333333335	9	113.8444	0
TPSS	SF2	TPSS/SMDB_SF2.log	True	True	4	-597.994621032	-0.0	-0.0	0.9882	0.9882	18.538	-0.0	25.703	0.0	-0.0	22.358	22.19966666666667	3	328.3778	0
TPSS	SF4	TPSS/SMDB_SF4.log	True	True	7	-797.806114489	0.0	0.0001	-0.6354	0.6354	35.01	-0.0	27.103	0.0	0.0	23.029	28.380666666666666	9	203.6024	0
TPSS	SF6	TPSS/SMDB_SF6.log	True	True	4	-997.587934381	0.0	-0.0	0.0	0.0	30.59	0.0	30.59	-0.0	-0.0	30.59	30.59	15	319.8763	0
TPSS	SbCl6-	TPSS/SMDB_SbCl6-.log	True	True	4	-3001.9405853	0.0	-0.0	0.0	0.0	139.115	-0.0	139.115	-0.0	-0.0	139.115	139.115	15	100.7165	0
TPSS	SbF	TPSS/SMDB_SbF.log	True	True	3	-340.058813441	0.0	0.0	2.2197	2.2197	40.151	0.0	40.151	0.0	0.0	41.709	40.67033333333334	1	590.22	0
TPSS	SbF3	TPSS/SMDB_SbF3.log	True	True	5	-539.979309176	-0.0	0.0	3.581	3.581	38.177	-0.0	38.167	-0.0	-0.002	34.703	37.01566666666667	6	186.8673	0
TPSS	SbH3	TPSS/SMDB_SbH3.log	True	True	4	-241.94518271	-0.0	0.0	0.4118	0.4118	45.317	0.0	45.316	0.0	0.0	46.438	45.690333333333335	6	799.9778	0
TPSS	SbO2	TPSS/SMDB_SbO2.log	True	True	6	-390.636474876	-0.0	0.0	2.8467	2.8467	33.902	-0.0	65.588	-0.0	-0.0	40.622	46.704	3	205.6817	0
TPSS	ScCl3	TPSS/SMDB_ScCl3.log	True	True	4	-2141.75568612	-0.0	0.0	0.0	0.0	90.145	0.0	90.149	0.0	-0.0	53.84	78.04466666666667	6	64.4399	0
TPSS	ScF3	TPSS/SMDB_ScF3.log	True	True	4	-1060.72172633	0.0	0.0	-0.0	0.0	33.867	-0.0	33.871	0.0	-0.0	20.94	29.55933333333333	6	78.8745	0
TPSS	ScH3	TPSS/SMDB_ScH3.log	True	True	4	-762.480843592	0.0	0.0	0.0	0.0	52.513	-0.0	52.516	0.0	-0.0	35.808	46.94566666666666	6	17.6071	0
TPSS	ScO	TPSS/SMDB_ScO.log	True	True	4	-836.027531392	0.0	0.0	3.4205	3.4205	136.548	-0.0	136.548	0.0	0.0	95.312	122.80266666666667	1	974.0917	0
TPSS	Se8	TPSS/SMDB_Se8.log	True	True	4	-19212.479917	0.0	-0.0	-0.0	0.0	285.617	-0.0	285.617	-0.0	-0.0	147.92	239.718	18	36.8777	0
TPSS	SeH2	TPSS/SMDB_SeH2.log	True	True	4	-2402.73543328	0.0	0.0	-0.7158	0.7158	24.973	-0.0	27.731	-0.0	0.0	27.37	26.691333333333333	3	1051.9079	0
TPSS	SeO	TPSS/SMDB_SeO.log	True	True	4	-2476.71187149	0.0	0.0	1.9303	1.9303								1	899.7776	0
TPSS	SeO2	TPSS/SMDB_SeO2.log	True	True	4	-2552.02685474	-0.0	-0.0	2.6361	2.6361	21.019	0.0	42.55	-0.0	-0.0	27.715	30.427999999999997	3	354.2168	0
TPSS	SiCl4	TPSS/SMDB_SiCl4.log	True	True	4	-2130.73291879	0.0	-0.0	-0.0	0.0	76.293	0.0	76.293	-0.0	0.0	76.293	76.293	9	139.2018	0
TPSS	SiF4	TPSS/SMDB_SiF4.log	True	True	4	-689.407252071	0.0	-0.0	0.0	0.0	23.034	-0.0	23.034	-0.0	-0.0	23.034	23.034000000000002	9	249.0163	0
TPSS	SiH4	TPSS/SMDB_SiH4.log	True	True	4	-291.932075284	-0.0	0.0	0.0	0.0	30.955	-0.0	30.955	-0.0	-0.0	30.955	30.955	9	914.9483	0
TPSS	SiO2	TPSS/SMDB_SiO2.log	True	True	4	-440.083699556	0.0	0.0	-0.0	0.0	25.052	-0.0	25.052	-0.0	0.0	40.701	30.268333333333334	4	271.9857	0
TPSS	SiS2	TPSS/SMDB_SiS2.log	True	True	4	-1086.05746188	-0.0	0.0	0.0	0.0	47.951	0.0	47.951	-0.0	-0.0	108.442	68.11466666666666	4	179.1834	0
TPSS	SnF3	TPSS/SMDB_SnF3.log	True	True	5	-513.995734539	0.0	0.0	2.909	2.909	41.073	0.0	41.087	0.0	-0.001	33.833	38.66433333333333	6	141.8443	0
TPSS	SnH4	TPSS/SMDB_SnH4.log	True	True	4	-216.590454106	0.0	-0.0	0.0	0.0	44.297	-0.0	44.297	-0.0	-0.0	44.297	44.297	9	673.7143	0
TPSS	SnO	TPSS/SMDB_SnO.log	True	True	4	-289.486201127	0.0	0.0	3.9861	3.9861	36.635	0.0	36.635	0.0	0.0	53.513	42.260999999999996	1	821.9962	0
TPSS	SnO2	TPSS/SMDB_SnO2.log	True	True	4	-364.698013328	-0.0	-0.0	0.0051	0.0051	32.757	-0.0	61.935	-0.0	-0.0	32.757	42.483	3	148.6146	0
TPSS	SrF	TPSS/SMDB_SrF.log	True	True	3	-130.667689254	0.0	0.0	2.9787	2.9787	224.004	0.0	224.004	0.0	-0.0	144.872	197.62666666666667	1	500.1829	0
TPSS	SrF2	TPSS/SMDB_SrF2.log	True	True	6	-230.6663156	-0.0	0.0	6.0653	6.0653	21.098	0.0	35.183	-0.0	-0.0	23.962	26.747666666666664	3	93.3829	0
TPSS	SrH2	TPSS/SMDB_SrH2.log	True	True	6	-31.8526651467	-0.0	-0.0	6.1131	6.1131	48.147	0.0	74.705	0.0	0.0	55.194	59.34866666666667	3	357.3703	0
TPSS	SrO	TPSS/SMDB_SrO.log	True	True	3	-105.960684048	0.0	0.0	8.0451	8.0451	39.795	0.0	39.795	0.0	0.0	120.162	66.584	1	661.5966	0
TPSS	SrS	TPSS/SMDB_SrS.log	True	True	4	-428.970434918	0.0	0.0	10.1956	10.1956	69.895	0.0	69.895	0.0	0.0	168.27	102.68666666666667	1	392.1701	0
TPSS	TaF	TPSS/SMDB_TaF.log	True	True	3	-156.816037651	0.0	0.0	1.3859	1.3859	84.789	0.0	84.789	0.0	0.0	74.662	81.41333333333334	1	736.617	0
TPSS	TaF3	TPSS/SMDB_TaF3.log	True	True	7	-356.903608393	0.0	0.0	-0.0	0.0	46.133	-0.0	46.134	0.0	-0.0	69.05	53.772333333333336	6	140.6285	0
TPSS	TaO2F	TPSS/SMDB_TaO2F.log	True	True	5	-307.611976225	-0.0	-0.0	-2.1075	2.1075	29.757	0.0	49.676	0.0	0.0	43.62	41.01766666666666	6	-155.6961	1
TPSS	Tc2O7	TPSS/SMDB_Tc2O7.log	True	True	4	-688.799888082	-0.0	0.0	-0.0	0.0	90.565	0.0	90.566	0.0	-0.0	133.398	104.843	21	-16.8163	3
TPSS	TcO	TPSS/SMDB_TcO.log	True	True	4	-155.97545653	0.0	0.0	3.063	3.063	68.1	0.0	71.773	0.0	-0.0	57.487	65.78666666666666	1	970.3029	0
TPSS	TcO3F	TPSS/SMDB_TcO3F.log	True	True	4	-406.671015443	0.0	0.0	-0.649	0.649	48.246	0.0	48.245	0.0	0.0	41.286	45.925666666666665	9	236.6369	0
TPSS	TeF3	TPSS/SMDB_TeF3.log	True	True	5	-567.63121047	-0.0	-0.0	0.8737	0.8737	45.96	0.0	45.958	-0.0	-0.003	31.481	41.133	6	-29.4277	2
TPSS	TeH2	TPSS/SMDB_TeH2.log	True	True	4	-269.116551091	-0.0	0.0	-0.1139	0.1139	42.086	-0.0	41.273	0.0	-0.0	41.313	41.55733333333333	3	879.7702	0
TPSS	TeO	TPSS/SMDB_TeO.log	True	True	4	-343.11252086	0.0	0.0	2.641	2.641								1	792.3728	0
TPSS	TeO2	TPSS/SMDB_TeO2.log	True	True	4	-418.41496532	-0.0	0.0	3.8128	3.8128	30.044	0.0	53.523	-0.0	-0.0	39.597	41.05466666666667	3	276.1934	0
TPSS	TiCO4	TPSS/SMDB_TiCO4.log	True	True	4	-1303.11480472	-0.0	-0.0	0.0	0.0	137.956	-0.0	137.956	-0.0	-0.0	137.956	137.956	21	55.2574	0
TPSS	TiCl4	TPSS/SMDB_TiCl4.log	True	True	3	-2690.81070186	-0.0	-0.0	0.0	0.0	96.439	-0.0	96.439	-0.0	-0.0	96.439	96.43900000000001	9	107.5062	0
TPSS	TiF3	TPSS/SMDB_TiF3.log	True	True	4	-1149.44262792	-0.0	0.0	-0.0	0.0	35.128	-0.0	35.131	0.0	-0.0	35.102	35.12033333333333	6	88.9792	0
TPSS	TiF4	TPSS/SMDB_TiF4.log	True	True	4	-1249.4441001	0.0	0.0	-0.0	0.0	34.541	-0.0	34.541	-0.0	-0.0	34.541	34.541	9	180.323	0
TPSS	TiH4	TPSS/SMDB_TiH4.log	True	True	3	-851.816016472	-0.0	-0.0	0.0	0.0	48.633	0.0	48.633	0.0	0.0	48.633	48.633	9	516.5533	0
TPSS	TiO	TPSS/SMDB_TiO.log	True	True	4	-924.739716509	0.0	-0.0	2.5187	2.5187	100.645	-11.689	100.645	0.0	-0.0	94.415	98.56833333333333	1	1031.5777	0
TPSS	TiO2	TPSS/SMDB_TiO2.log	True	True	4	-1000.12480291	-0.0	-0.0	6.5829	6.5829	22.551	0.0	51.79	-0.0	0.0	28.824	34.38833333333333	3	336.3156	0
TPSS	TiS2	TPSS/SMDB_TiS2.log	True	True	4	-1646.06205337	-0.0	0.0	5.6136	5.6136	53.408	0.0	124.559	-0.0	0.0	63.013	80.32666666666667	3	170.3104	0
TPSS	TlCl	TPSS/SMDB_TlCl.log	True	True	4	-632.800822056	0.0	0.0	4.551	4.551	41.521	0.0	41.521	0.0	0.0	78.684	53.90866666666667	1	270.7672	0
TPSS	TlCl3	TPSS/SMDB_TlCl3.log	True	True	5	-1553.31210915	-0.0	0.0	-0.0003	0.0003	103.822	-0.0	103.825	0.0	-0.0	53.983	87.21	6	65.107	0
TPSS	TlH	TPSS/SMDB_TlH.log	True	True	2	-173.0526205	0.0	0.0	1.5809	1.5809	36.473	-0.0	36.473	0.0	-0.0	67.48	46.80866666666666	1	1345.5215	0
TPSS	TlH3	TPSS/SMDB_TlH3.log	True	True	3	-174.204176836	0.0	0.0	0.0	0.0	51.958	-0.0	51.958	0.0	0.0	30.837	44.91766666666666	6	476.9253	0
TPSS	TlO	TPSS/SMDB_TlO.log	True	True	4	-247.686093444	0.0	0.0	4.259	4.259	45.43	0.0	45.43	0.0	-0.0	53.488	48.11600000000001	1	510.68	0
TPSS	VH5	TPSS/SMDB_VH5.log	True	True	5	-946.920393467	1.2434	-0.0013	-0.0007	1.2434	50.754	-0.01	44.993	-0.005	-0.001	44.986	46.911	12	311.0834	0
TPSS	VO	TPSS/SMDB_VO.log	True	True	3	-1019.2987986	0.0	0.0	2.9941	2.9941	91.591	0.0	91.591	0.0	0.0	79.702	87.628	1	1055.8513	0
TPSS	VOF3	TPSS/SMDB_VOF3.log	True	True	4	-1319.28497843	0.0	0.0	-0.4678	0.4678	35.521	-0.0	35.519	-0.0	0.001	39.446	36.82866666666666	9	197.1313	0
TPSS	WCO6	TPSS/SMDB_WCO6.log	True	True	4	-747.69674471	-0.0	-0.0	-0.0	0.0	147.771	0.0	147.771	-0.0	0.0	147.771	147.771	33	55.592	0
TPSS	WF3	TPSS/SMDB_WF3.log	True	True	8	-366.905419414	-0.8091	0.0271	-0.0	0.8096	44.462	-0.008	44.643	0.0	-0.0	57.103	48.736	6	81.8414	0
TPSS	WH	TPSS/SMDB_WH.log	True	True	3	-67.4855776153	0.0	0.0	1.3176	1.3176	71.846	0.0	74.566	0.0	0.0	62.795	69.73566666666666	1	1992.5112	0
TPSS	WO	TPSS/SMDB_WO.log	True	True	4	-142.276548973	0.0	0.0	2.2279	2.2279	70.33	0.0	70.33	0.0	0.0	65.307	68.65566666666666	1	1075.5086	0
TPSS	WO2	TPSS/SMDB_WO2.log	True	True	6	-217.677760342	-0.0	-0.0	3.3825	3.3825	67.215	0.0	57.349	0.0	-0.0	65.079	63.214333333333336	3	371.4221	0
TPSS	WO3	TPSS/SMDB_WO3.log	True	True	4	-292.994795881	-0.0	-0.0	0.0	0.0	53.039	0.0	53.039	0.0	-0.0	33.972	46.68333333333334	6	-244.5658	1
TPSS	XeF2	TPSS/SMDB_XeF2.log	True	True	4	-528.924452472	0.0	0.0	0.0	0.0	24.291	-0.0	24.291	-0.0	-0.0	54.013	34.19833333333333	4	198.1217	0
TPSS	XeF4	TPSS/SMDB_XeF4.log	True	True	4	-728.608502918	-0.0	-0.0	0.0	0.0	53.788	0.0	53.788	-0.0	-0.0	25.282	44.286	9	146.3636	0
TPSS	XeOF4	TPSS/SMDB_XeOF4.log	True	True	6	-803.779497113	-0.0	0.0	1.7481	1.7481	52.112	0.0	52.112	0.0	0.0	39.776	48.0	12	146.3964	0
TPSS	YF	TPSS/SMDB_YF.log	True	True	4	-138.246404758	0.0	0.0	1.6423	1.6423	147.25	0.0	147.25	0.0	0.0	116.841	137.11366666666666	1	633.3666	0
TPSS	YF3	TPSS/SMDB_YF3.log	True	True	4	-338.29535383	0.0	-0.0	0.0136	0.0136	35.785	0.0	35.792	0.0	0.0	24.079	31.885333333333335	6	24.3019	0
TPSS	YO	TPSS/SMDB_YO.log	True	True	4	-113.594708495	0.0	0.0	4.3705	4.3705	159.464	-0.0	159.464	-0.0	0.0	107.577	142.16833333333332	1	852.0568	0
TPSS	ZnCl2	TPSS/SMDB_ZnCl2.log	True	True	4	-2700.06026611	0.0	0.0	0.0	0.0	39.082	0.0	39.082	0.0	0.0	74.222	50.79533333333333	4	105.2992	0
TPSS	ZnF2	TPSS/SMDB_ZnF2.log	True	True	2	-1979.31515723	-0.0	-0.0	-0.0	0.0	18.42	0.0	18.42	0.0	0.0	29.075	21.971666666666668	4	164.3309	0
TPSS	ZnH2	TPSS/SMDB_ZnH2.log	True	True	4	-1780.62328705	0.0	0.0	0.0	0.0	26.208	0.0	26.208	0.0	0.0	36.321	29.578999999999997	4	648.442	0
TPSS	ZnMe2	TPSS/SMDB_ZnMe2.log	True	True	5	-1859.32258805	-0.0	-0.0007	0.0006	0.0009	75.796	-0.0	45.043	-0.0	0.001	45.04	55.293000000000006	21	-17.6927	1
TPSS	ZrF	TPSS/SMDB_ZrF.log	True	True	4	-146.908843575	0.0	0.0	1.2267	1.2267	96.556	0.0	96.556	0.0	0.0	116.554	103.222	1	690.1829	0
TPSS	ZrF3	TPSS/SMDB_ZrF3.log	True	True	6	-346.986299427	-0.0	0.0	-0.0	0.0	41.797	0.0	41.796	0.0	-0.0	66.283	49.958666666666666	6	55.7455	0
TPSS	ZrO	TPSS/SMDB_ZrO.log	True	True	4	-122.286415167	0.0	0.0	2.3792	2.3792	116.477	0.0	116.477	0.0	0.0	93.964	108.97266666666667	1	980.1271	0
TPSS	ZrO2	TPSS/SMDB_ZrO2.log	True	True	4	-197.655594988	-0.0	-0.0	7.6036	7.6036	27.271	-0.0	58.786	0.0	0.0	42.244	42.766999999999996	3	299.9071	0
